id_ppt,id_img,order,ppt,image,age,trial,x,y,duration,train,log_lik_saliency,n_neighbors
6,21,4,PP15,1638,12.36,24,369.682203389831,164.136983580509,0.236,TRUE,-11.061647079301917,14
6,21,5,PP15,1638,12.36,24,356.186594202899,130.816915760869,0.138,TRUE,-11.771044394996647,14
6,21,6,PP15,1638,12.36,24,413.404345372461,107.47654486456,0.886,TRUE,-11.791282815003933,13
6,21,7,PP15,1638,12.36,24,441.421019900497,109.890974813433,0.402,TRUE,-11.729137966163803,14
6,21,8,PP15,1638,12.36,24,657.589285714288,354.132564484127,0.378,TRUE,-11.338274476742505,14
6,21,9,PP15,1638,12.36,24,485.170265780731,427.670136004983,0.602,TRUE,-11.26695667406355,14
6,21,10,PP15,1638,12.36,24,590.771329365079,434.100632440476,0.504,TRUE,-11.013075156992484,13
6,21,11,PP15,1638,12.36,24,539.419820717131,401.915774402391,0.502,TRUE,-11.122825662168086,14
6,21,12,PP15,1638,12.36,24,604.227141943734,459.350273737212,1.564,TRUE,-11.472177709812119,13
6,21,13,PP15,1638,12.36,24,628.503694581281,451.853063423645,0.406,TRUE,-11.472177709812119,13
6,22,1,PP15,1654,12.36,29,512.069892473118,244.29183467742,0.93,FALSE,-11.701695311283569,14
6,22,2,PP15,1654,12.36,29,507.977099236641,277.545026240458,0.786,FALSE,-11.701695311283569,14
6,22,3,PP15,1654,12.36,29,519.526041666667,309.25537109375,0.48,FALSE,-11.63596952039778,14
6,22,4,PP15,1654,12.36,29,453.034217877095,295.063722067039,0.716,FALSE,-11.33844601782598,13
6,22,5,PP15,1654,12.36,29,519.351851851852,315.070628156566,0.594,FALSE,-11.63596952039778,14
6,22,6,PP15,1654,12.36,29,504.220588235294,317.516084558824,0.34,FALSE,-11.63596952039778,14
6,22,8,PP15,1654,12.36,29,492.02875,347.19140625,1,FALSE,-11.395271236033725,13
6,23,1,PP15,1658,12.36,16,557.735091743119,337.82253440367,0.218,FALSE,-11.083684002460847,14
6,23,2,PP15,1658,12.36,16,327.281473747017,340.077985158115,1.676,FALSE,-11.608411552218897,14
6,23,3,PP15,1658,12.36,16,425.422585227273,451.811079545455,0.352,FALSE,-11.154454872215453,13
6,23,4,PP15,1658,12.36,16,459.853395061728,443.825954861111,0.324,FALSE,-11.042466135988255,13
6,23,5,PP15,1658,12.36,16,610.956790123457,449.996383101852,0.324,FALSE,-11.279616594903583,13
6,23,6,PP15,1658,12.36,16,350.739795918368,407.194674744898,0.588,FALSE,-11.473639278135257,13
6,23,7,PP15,1658,12.36,16,270.38,390.571875,0.25,FALSE,-11.134333754709475,13
6,23,8,PP15,1658,12.36,16,363.412162162162,364.745213963964,0.666,FALSE,-11.574978340075383,13
6,23,9,PP15,1658,12.36,16,461.441831683168,499.466274752475,0.606,FALSE,-11.180317641119604,13
6,23,10,PP15,1658,12.36,16,574.522727272727,528.92578125,0.22,FALSE,-11.418668487732726,13
6,23,11,PP15,1658,12.36,16,407.317708333333,518.8427734375,0.24,FALSE,-11.29933745282996,14
6,23,12,PP15,1658,12.36,16,349.659674657534,500.96652932363,0.584,FALSE,-11.527873325406567,14
6,24,1,PP15,1670,12.36,25,384.935567010309,297.317976804124,0.194,FALSE,-11.512923703837155,11
6,24,2,PP15,1670,12.36,25,297.384656652361,196.344387070815,0.466,FALSE,-11.018916711528364,14
6,24,3,PP15,1670,12.36,25,259.872967479675,158.479420731707,0.492,FALSE,-11.276779165169167,13
6,24,4,PP15,1670,12.36,25,274.298576214406,143.522298994975,1.194,FALSE,-11.276779165169167,14
6,24,5,PP15,1670,12.36,25,511.125,304.626116071429,0.42,FALSE,-10.944706798174124,14
6,24,6,PP15,1670,12.36,25,461.987179487179,311.891526442308,0.156,FALSE,-10.844720142299568,14
6,24,7,PP15,1670,12.36,25,448.794117647059,290.404411764706,0.17,FALSE,-10.844720142299568,13
6,24,8,PP15,1670,12.36,25,441.121894409938,270.481123835404,0.322,FALSE,-11.1228651242329,14
6,24,9,PP15,1670,12.36,25,545.318509615384,208.875450721154,0.208,FALSE,-11.556869920008376,14
6,24,10,PP15,1670,12.36,25,583.135080645161,185.108996975807,0.248,FALSE,-11.670385918775324,11
6,24,11,PP15,1670,12.36,25,593.952205882353,182.205882352941,0.34,FALSE,-11.670385918775324,13
6,24,12,PP15,1670,12.36,25,435.924632352941,274.058478860294,0.68,FALSE,-11.694017847936177,13
6,24,13,PP15,1670,12.36,25,488.487723214286,275.790841238839,0.448,FALSE,-11.196403876369502,13
6,25,1,PP15,1673,12.36,18,262.769308943089,105.806974085366,0.492,TRUE,-11.033564040977485,11
6,25,2,PP15,1673,12.36,18,278.673664122137,65.2224475190842,0.262,TRUE,-10.939294436474913,14
6,25,3,PP15,1673,12.36,18,231.035786290323,287.069209929435,0.496,TRUE,-11.672357813242105,13
6,26,1,PP15,1677,12.36,28,483.635110294117,247.765395220588,0.272,TRUE,-11.048077092553442,14
6,26,2,PP15,1677,12.36,28,514.791666666667,242.526726973684,0.342,TRUE,-11.048077092553442,13
6,26,3,PP15,1677,12.36,28,245.524193548387,447.593245967742,0.372,TRUE,-11.21260012891386,13
6,26,4,PP15,1677,12.36,28,435.139020912547,507.820668963878,1.052,TRUE,-10.866382661933496,14
6,26,5,PP15,1677,12.36,28,249.294117647059,432.221966911765,0.17,TRUE,-10.788043987358954,13
6,26,6,PP15,1677,12.36,28,163.598958333333,310.5615234375,0.24,TRUE,-11.276915606943277,14
6,26,7,PP15,1677,12.36,28,95.6313775510206,311.087970344388,0.392,TRUE,-10.817360618499592,13
6,26,8,PP15,1677,12.36,28,84.5596590909094,277.880859375,0.176,TRUE,-10.956470132070896,13
6,26,9,PP15,1677,12.36,28,549.62890625,367.112731933594,0.256,TRUE,-12.168052987308396,13
6,26,10,PP15,1677,12.36,28,548.333333333333,253.900971283784,0.222,TRUE,-11.066251046876213,13
6,26,11,PP15,1677,12.36,28,468.626179245283,541.306751179245,0.212,TRUE,-10.70180244626981,12
6,26,12,PP15,1677,12.36,28,496.677631578948,312.618215460526,0.228,TRUE,-10.89744945847778,14
6,26,13,PP15,1677,12.36,28,533.074904580153,274.261241650763,0.524,TRUE,-11.066251046876213,14
6,26,14,PP15,1677,12.36,28,257.2412109375,421.511077880859,0.512,TRUE,-10.788043987358954,12
6,26,15,PP15,1677,12.36,28,132.484879032258,299.475491431451,0.248,TRUE,-11.065601095777563,13
6,26,16,PP15,1677,12.36,28,85.6925675675675,260.808699324325,0.37,TRUE,-10.956470132070896,14
6,26,17,PP15,1677,12.36,28,436.313344594594,236.62769214527,0.296,TRUE,-10.650847920111502,13
6,26,18,PP15,1677,12.36,28,474.079724409449,234.80407234252,0.254,TRUE,-10.341177244783873,13
6,27,1,PP15,1687,12.36,5,162.932242990654,244.976635514019,0.214,FALSE,-11.253500940863653,13
6,27,2,PP15,1687,12.36,5,120.107033639144,174.822606077982,0.654,FALSE,-11.003541871949196,14
6,27,3,PP15,1687,12.36,5,348.265625,495.27099609375,0.16,FALSE,-11.807980005433846,13
6,27,4,PP15,1687,12.36,5,135.216145833333,294.39453125,0.48,FALSE,-11.438601294339211,13
6,27,5,PP15,1687,12.36,5,355.955188679245,450.862323113208,0.53,FALSE,-12.016957216237216,14
6,27,6,PP15,1687,12.36,5,364.862637362638,450.584097821821,1.274,FALSE,-11.489395854371825,14
6,27,7,PP15,1687,12.36,5,162.972074468085,302.820603390957,0.376,FALSE,-11.452053005026533,14
6,28,1,PP15,1691,12.36,9,391.744791666667,309.560546875,0.48,TRUE,-11.082885795794224,13
6,28,2,PP15,1691,12.36,9,441.535560344827,354.76495150862,0.232,TRUE,-11.554415471209683,14
6,28,3,PP15,1691,12.36,9,75.1585820895525,327.661497201493,0.268,TRUE,-11.660347705840326,13
6,28,4,PP15,1691,12.36,9,161.673387096774,320.293598790323,0.186,TRUE,-11.395688901753289,12
6,28,5,PP15,1691,12.36,9,291.2109375,309.38720703125,0.288,TRUE,-11.078867127043583,13
6,28,6,PP15,1691,12.36,9,487.01026119403,366.092875466418,0.268,TRUE,-11.137298177088091,13
6,28,7,PP15,1691,12.36,9,597.622206703911,344.33157297486,0.358,TRUE,-10.833042215434785,14
6,28,8,PP15,1691,12.36,9,611.072635135135,235.230152027027,0.148,TRUE,-10.993274287888458,14
6,28,9,PP15,1691,12.36,9,623.180970149254,184.788945895522,0.268,TRUE,-10.995888537808536,11
6,28,10,PP15,1691,12.36,9,624.921875,163.572933799342,0.304,TRUE,-10.995888537808536,14
6,28,11,PP15,1691,12.36,9,482.902941176471,387.723805147059,0.85,TRUE,-11.137298177088091,14
6,28,12,PP15,1691,12.36,9,617.242120343839,285.490911532951,0.698,TRUE,-10.903356718348979,14
6,28,13,PP15,1691,12.36,9,215.078125,555.314127604167,0.144,TRUE,-11.466202033082286,11
6,28,14,PP15,1691,12.36,9,224.170081967213,425.448258196721,0.366,TRUE,-11.173676851369422,11
6,28,15,PP15,1691,12.36,9,75.3898514851488,382.216893564356,0.404,TRUE,-11.664643380104016,14
6,28,16,PP15,1691,12.36,9,86.5040887850469,255.35101489486,0.428,TRUE,-11.861295229715543,14
6,28,17,PP15,1691,12.36,9,66.12,228.665625,0.25,TRUE,-11.15633458228784,13
6,28,18,PP15,1691,12.36,9,281.59375,486.56982421875,0.16,TRUE,-11.10256484735583,14
6,29,1,PP15,1699,12.36,13,381.935185185185,150.091145833334,0.27,FALSE,-10.532658986547098,14
6,29,2,PP15,1699,12.36,13,423.701388888889,118.76953125,0.36,FALSE,-10.30547276507837,14
6,29,3,PP15,1699,12.36,13,689.274598393575,193.199359939759,0.498,FALSE,-11.400370086113083,13
6,29,4,PP15,1699,12.36,13,418.543956043956,140.740899725275,0.182,FALSE,-10.663703660275855,13
6,29,5,PP15,1699,12.36,13,308.070037688443,142.859806846734,0.796,FALSE,-10.655940798507928,12
6,29,6,PP15,1699,12.36,13,355.370916515426,197.231241492741,1.102,FALSE,-10.631492862568535,13
6,29,7,PP15,1699,12.36,13,200.858386075949,254.022448575949,0.316,FALSE,-11.58595065938796,14
6,29,8,PP15,1699,12.36,13,212.683823529412,289.02037377451,0.306,FALSE,-11.178582953421358,13
6,29,9,PP15,1699,12.36,13,446.404166666667,146.490234375,0.6,FALSE,-10.70924471242878,14
6,29,10,PP15,1699,12.36,13,539.005281690141,114.431117957746,0.284,FALSE,-10.344140038344193,13
6,29,11,PP15,1699,12.36,13,676.60361842105,179.851973684211,0.304,FALSE,-11.446423544008134,14
6,29,12,PP15,1699,12.36,13,674.204861111112,194.052734375,0.36,FALSE,-11.446423544008134,13
6,29,13,PP15,1699,12.36,13,712.5,208.602627840909,0.264,FALSE,-11.138204572788343,13
6,29,14,PP15,1699,12.36,13,636.407019704431,298.175800492611,0.406,FALSE,-11.60009500334783,14
6,29,15,PP15,1699,12.36,13,630.384615384613,326.615084134615,0.104,FALSE,-11.827480092616387,13
7,1,1,PP16,1001,12.46,15,622.825838414634,409.477419969512,0.656,TRUE,-10.969936684738673,13
7,1,2,PP16,1001,12.46,15,306.792127071823,367.554385359116,0.362,TRUE,-10.830588698281304,14
7,1,3,PP16,1001,12.46,15,404.943771626298,305.368728373702,0.578,TRUE,-10.81468343743264,14
7,1,4,PP16,1001,12.46,15,390.845588235294,285.04435741688,0.782,TRUE,-11.109280388637114,14
7,1,5,PP16,1001,12.46,15,280.736842105263,368.819901315789,0.38,TRUE,-10.830588698281304,14
7,1,6,PP16,1001,12.46,15,358.498831775701,443.319217289719,0.214,TRUE,-10.797179112558538,13
7,1,7,PP16,1001,12.46,15,389.439847942755,464.328739937388,1.118,TRUE,-10.81512588398264,13
7,1,8,PP16,1001,12.46,15,504.674352750809,304.632509101942,0.618,TRUE,-11.04842914414441,11
7,1,9,PP16,1001,12.46,15,710.511968085106,418.590009973405,0.188,TRUE,-10.895311708433804,13
7,1,10,PP16,1001,12.46,15,439.660633484163,184.840745192307,0.442,TRUE,-10.884336702045463,14
7,1,11,PP16,1001,12.46,15,539.562747035573,103.155107460474,0.506,TRUE,-11.504233617148017,12
7,1,12,PP16,1001,12.46,15,745.183303886925,133.403268551237,0.566,TRUE,-11.875701861608675,11
7,1,13,PP16,1001,12.46,15,406.1279296875,289.654541015625,0.256,TRUE,-10.81468343743264,13
7,2,1,PP16,1014,12.46,18,588.504545454546,345.926846590909,0.55,FALSE,-11.536650787407034,13
7,2,2,PP16,1014,12.46,18,407.014508928571,230.268205915178,0.224,FALSE,-10.958236720511447,13
7,2,3,PP16,1014,12.46,18,459.325657894737,105.522717927632,0.608,FALSE,-10.465357740434673,12
7,2,4,PP16,1014,12.46,18,209.486714975846,498.007246376811,0.414,FALSE,-10.362226801553987,13
7,2,5,PP16,1014,12.46,18,161.01897689769,532.549504950495,0.606,FALSE,-10.517832896953328,14
7,2,6,PP16,1014,12.46,18,335.609375,482.3193359375,0.24,FALSE,-11.132303332514656,14
7,2,7,PP16,1014,12.46,18,400.219512195122,256.431974085366,0.41,FALSE,-10.933706468638412,14
7,2,8,PP16,1014,12.46,18,460.76171875,123.664202008928,0.896,FALSE,-10.336912384822373,14
7,2,9,PP16,1014,12.46,18,125,123.736403660221,0.362,FALSE,-12.150176341731107,13
7,2,10,PP16,1014,12.46,18,324.551526717557,436.34452528626,0.524,FALSE,-10.881960733770482,13
7,2,11,PP16,1014,12.46,18,176.935634328358,497.592117537313,0.268,FALSE,-10.319639929800765,11
7,2,12,PP16,1014,12.46,18,162.7964922049,535.775247076838,0.898,FALSE,-10.517832896953328,14
7,2,13,PP16,1014,12.46,18,390.131578947368,377.879223983253,0.418,FALSE,-11.17078581340427,13
7,3,1,PP16,1049,12.46,9,507.661516853932,370.272998595506,0.178,FALSE,-11.275857790440323,13
7,3,2,PP16,1049,12.46,9,480.520833333333,367.258029513889,0.864,FALSE,-11.275857790440323,14
7,3,3,PP16,1049,12.46,9,232.213203463204,414.739752435065,0.462,FALSE,-11.301217668924387,14
7,3,4,PP16,1049,12.46,9,256.545138888889,390.619574652778,0.216,FALSE,-11.520004650895007,13
7,3,5,PP16,1049,12.46,9,235.732758620689,388.543911637931,0.174,FALSE,-11.618538760479488,14
7,3,6,PP16,1049,12.46,9,70.1832460732981,166.989119764398,0.382,FALSE,-11.29433993149139,13
7,3,7,PP16,1049,12.46,9,198.254076086956,101.134723165761,0.368,FALSE,-11.202089905995704,13
7,3,8,PP16,1049,12.46,9,187.784090909091,76.376620205966,0.704,FALSE,-11.279724009915821,14
7,3,9,PP16,1049,12.46,9,388.305439330544,64.4175764905857,0.956,FALSE,-11.250239490975366,12
7,3,10,PP16,1049,12.46,9,184.014756944444,497.05810546875,0.288,FALSE,-10.621057950755027,11
7,3,11,PP16,1049,12.46,9,215.548878205128,457.312950721154,0.312,FALSE,-10.587210348971475,11
7,3,12,PP16,1049,12.46,9,192.172330097087,452.286862864078,0.206,FALSE,-11.014894331381445,13
7,3,13,PP16,1049,12.46,9,485.228587962963,382.109917534722,0.864,FALSE,-11.275857790440323,14
7,4,1,PP16,1087,12.46,11,542.183673469387,184.102758290817,0.98,TRUE,-12.183690502576148,12
7,4,2,PP16,1087,12.46,11,754.596354166669,211.7431640625,0.192,TRUE,-11.220850479833159,11
7,4,3,PP16,1087,12.46,11,283.362132352941,342.087545955882,0.68,TRUE,-11.386994656891233,14
7,4,4,PP16,1087,12.46,11,118.294172932331,317.137570488722,0.266,TRUE,-11.224250422588007,13
7,4,5,PP16,1087,12.46,11,513.94899103139,185.842033352018,0.446,TRUE,-12.447118276075354,14
7,4,6,PP16,1087,12.46,11,295.559475806452,95.1912172379033,0.248,TRUE,-12.109054061383546,11
7,4,7,PP16,1087,12.46,11,351.057027649769,66.4620535714283,0.434,TRUE,-11.972426476908954,13
7,4,8,PP16,1087,12.46,11,141.531456953643,319.155499793046,0.604,TRUE,-10.933879277569206,14
7,4,9,PP16,1087,12.46,11,144.730603448276,353.810277478448,0.464,TRUE,-10.831070866503984,14
7,4,10,PP16,1087,12.46,11,224.212209302326,467.152979651163,0.43,TRUE,-11.41410112026287,12
7,4,11,PP16,1087,12.46,11,239.392458100559,509.323716829609,0.358,TRUE,-11.167505430359999,14
7,4,12,PP16,1087,12.46,11,148.359168865436,533.486044689974,0.758,TRUE,-11.243706126086945,13
7,4,13,PP16,1087,12.46,11,123.658536585366,545.021913109756,0.164,TRUE,-11.243706126086945,12
7,5,1,PP16,1092,12.46,23,234.413219424461,186.477770908273,0.556,FALSE,-10.975703663372393,14
7,5,2,PP16,1092,12.46,23,373.64045202952,183.166008417897,1.084,FALSE,-11.25740914910525,12
7,5,3,PP16,1092,12.46,23,696.503787878788,47.5603693181818,0.33,FALSE,-12.761044799309605,11
7,5,4,PP16,1092,12.46,23,236.509615384616,317.758413461538,0.52,FALSE,-10.527406781343274,13
7,5,5,PP16,1092,12.46,23,412.739361702127,509.803025265957,0.47,FALSE,-10.889487417666665,13
7,5,6,PP16,1092,12.46,23,378.908102766798,475.005403903162,0.506,FALSE,-10.850647795948671,13
7,5,7,PP16,1092,12.46,23,454.757231404959,469.016335227272,0.242,FALSE,-11.043699329837992,13
7,5,8,PP16,1092,12.46,23,312.252964426877,211.252470355731,0.506,FALSE,-10.524225226718922,13
7,5,9,PP16,1092,12.46,23,295.162444933921,281.415198237885,0.454,FALSE,-10.713912798199246,14
7,5,10,PP16,1092,12.46,23,151.144801980198,165.243077042079,0.404,FALSE,-10.884837117879426,14
7,5,11,PP16,1092,12.46,23,230.096649484536,144.077198775773,0.388,FALSE,-11.193652911683884,13
7,6,1,PP16,1099,12.46,7,468.472222222223,270.762803819445,0.216,TRUE,-10.80016121043862,13
7,6,2,PP16,1099,12.46,7,459.858695652174,250.648777173913,0.23,TRUE,-10.80016121043862,14
7,6,3,PP16,1099,12.46,7,160.128472222222,138.232421875,0.36,TRUE,-10.283150756211214,14
7,6,4,PP16,1099,12.46,7,112.746886120996,114.904220418149,0.562,TRUE,-11.228538065216389,13
7,6,5,PP16,1099,12.46,7,461.927419354839,390.695564516129,0.31,TRUE,-11.91707030955432,14
7,6,6,PP16,1099,12.46,7,461.967821782178,268.211440284653,0.404,TRUE,-10.80016121043862,13
7,6,7,PP16,1099,12.46,7,655.881653992394,472.468363830799,0.526,TRUE,-12.075915546940564,14
7,6,8,PP16,1099,12.46,7,208.932291666667,247.5341796875,0.288,TRUE,-10.641792426408752,13
7,6,9,PP16,1099,12.46,7,318.769290123457,242.657696759259,0.324,TRUE,-10.817298022454944,13
7,6,10,PP16,1099,12.46,7,158.797588832487,128.341132614213,0.394,TRUE,-10.283150756211214,14
7,6,11,PP16,1099,12.46,7,106.729403409091,117.537064985795,0.352,TRUE,-11.228538065216389,14
7,6,12,PP16,1099,12.46,7,542.651836158192,195.266154661017,0.354,TRUE,-11.240965969011418,14
7,6,13,PP16,1099,12.46,7,462.055457746479,281.963853433099,0.284,TRUE,-11.018890116892752,14
7,6,14,PP16,1099,12.46,7,718.958333333331,505.050223214286,0.21,TRUE,-11.341335294515448,14
7,7,1,PP16,1211,12.46,19,448.395833333333,346.4697265625,0.24,FALSE,-11.57771020588974,14
7,7,2,PP16,1211,12.46,19,425.093325791855,345.13309530543,0.442,FALSE,-11.340042767381057,11
7,7,3,PP16,1211,12.46,19,439.270161290323,335.556955645161,0.93,FALSE,-11.340042767381057,14
7,7,4,PP16,1211,12.46,19,460.692750677507,514.624618902439,0.738,FALSE,-10.894121712393428,14
7,7,5,PP16,1211,12.46,19,702.377450980394,453.768382352941,0.204,FALSE,-11.502045096384581,12
7,7,6,PP16,1211,12.46,19,268.144197952218,229.103562286689,0.586,FALSE,-11.95557864400108,13
7,7,7,PP16,1211,12.46,19,180.875726744186,163.703102289244,0.688,FALSE,-11.492807741465121,14
7,7,8,PP16,1211,12.46,19,188.933823529412,158.299632352941,0.17,FALSE,-11.305973703442675,14
7,7,9,PP16,1211,12.46,19,282.0625,195.834455818965,0.58,FALSE,-11.364433976579711,13
7,7,10,PP16,1211,12.46,19,481.559103260869,207.460088315217,0.368,FALSE,-10.797037324847214,14
7,7,11,PP16,1211,12.46,19,334.021045918368,475.733418367347,0.392,FALSE,-10.975485128456334,14
7,7,12,PP16,1211,12.46,19,447.170138888889,504.831949869792,0.576,FALSE,-10.894121712393428,14
7,7,13,PP16,1211,12.46,19,294.705952380953,534.209821428571,1.05,FALSE,-10.84322311090132,13
7,8,1,PP16,1251,12.46,21,612.157685512367,469.029510821555,0.566,TRUE,-11.165411158325941,13
7,8,2,PP16,1251,12.46,21,321.793730650155,545.228449109907,0.646,TRUE,-10.82110286528184,12
7,8,3,PP16,1251,12.46,21,274.982269503546,395.690658244681,0.282,TRUE,-10.975374030821593,13
7,8,4,PP16,1251,12.46,21,269.11376953125,386.407470703125,0.512,TRUE,-10.975374030821593,13
7,8,5,PP16,1251,12.46,21,584.705188679245,428.3203125,0.106,TRUE,-11.474647851645194,12
7,8,6,PP16,1251,12.46,21,585.8125,403.0224609375,0.16,TRUE,-11.474647851645194,14
7,8,7,PP16,1251,12.46,21,677.04009433962506,432.659566627358,0.424,TRUE,-11.467625522965271,14
7,8,8,PP16,1251,12.46,21,316.288377192982,479.050164473684,0.228,TRUE,-11.260918658073802,13
7,8,9,PP16,1251,12.46,21,304.305889423077,526.653583233173,0.416,TRUE,-10.851988055932818,14
7,8,10,PP16,1251,12.46,21,231.039540816326,404.948580994898,0.196,TRUE,-10.860344595683362,14
7,8,11,PP16,1251,12.46,21,273.156751336898,377.813753342246,0.748,TRUE,-10.975374030821593,14
7,8,12,PP16,1251,12.46,21,621.151785714286,476.890345982143,0.28,TRUE,-11.165411158325941,14
7,9,1,PP16,1266,12.46,16,511.061241610738,452.402736996645,0.298,TRUE,-11.945968437076028,13
7,9,2,PP16,1266,12.46,16,565.546040925267,424.602424377224,1.124,TRUE,-11.698325758314754,14
7,9,3,PP16,1266,12.46,16,434.174270072993,445.753022354014,0.274,TRUE,-11.778769084192628,13
7,9,4,PP16,1266,12.46,16,209.777298850575,305.684267241379,0.348,TRUE,-11.055144690315746,13
7,9,5,PP16,1266,12.46,16,261.794554455446,177.069152227723,0.202,TRUE,-11.379642248831514,12
7,9,6,PP16,1266,12.46,16,551.18842364532,167.656057573891,0.406,TRUE,-10.885429257477451,13
7,9,7,PP16,1266,12.46,16,556.609531772575,188.505304138796,0.598,TRUE,-10.885429257477451,14
7,9,8,PP16,1266,12.46,16,216.998906705539,179.43353680758,0.686,TRUE,-10.842338913907383,12
7,9,9,PP16,1266,12.46,16,224.382267441861,224.979560319768,0.172,TRUE,-10.972529895721589,11
7,9,11,PP16,1266,12.46,16,209.009476534296,229.890568592058,0.554,TRUE,-10.972529895721589,13
7,9,12,PP16,1266,12.46,16,247.5,148.109019886363,0.176,TRUE,-10.790214705706294,14
7,10,1,PP16,1306,12.46,8,552.197867298578,100.439684537914,0.422,FALSE,-10.802243958806795,14
7,10,2,PP16,1306,12.46,8,576.247306034483,69.463900862069,0.464,FALSE,-11.066682183327066,13
7,10,3,PP16,1306,12.46,8,582.923076923077,48.3112980769231,0.39,FALSE,-11.066682183327066,10
7,10,4,PP16,1306,12.46,8,105.642006802721,377.060746173469,0.588,FALSE,-11.121233028236276,11
7,10,5,PP16,1306,12.46,8,115.723920863309,425.285240557554,0.278,FALSE,-11.26545148784605,14
7,10,6,PP16,1306,12.46,8,392.975,221.01171875,0.3,FALSE,-11.209534981499916,14
7,10,7,PP16,1306,12.46,8,572.314516129032,73.8356854838707,0.31,FALSE,-11.066682183327066,14
7,10,8,PP16,1306,12.46,8,68.7630890052356,353.857166230366,0.382,FALSE,-10.836619058575108,14
7,10,9,PP16,1306,12.46,8,433.607954545454,240.687144886363,0.132,FALSE,-11.002528810224156,14
7,10,10,PP16,1306,12.46,8,584.131944444444,93.0664062499998,0.18,FALSE,-10.766220447170117,12
7,11,1,PP16,1316,12.46,1,417.863805970149,274.574393656716,0.402,TRUE,-10.30196681307454,14
7,11,2,PP16,1316,12.46,1,591.927521008403,264.164259453782,0.238,TRUE,-10.564039585276376,14
7,11,3,PP16,1316,12.46,1,631.163294797688,277.791952673411,0.346,TRUE,-10.701400290066589,14
7,11,4,PP16,1316,12.46,1,396.310240963856,227.22373870482,0.332,TRUE,-10.996041720213213,14
7,11,5,PP16,1316,12.46,1,184.108796296296,443.596281828704,0.648,TRUE,-10.898444032141477,14
7,11,6,PP16,1316,12.46,1,445.317737430168,283.907995810056,0.358,TRUE,-10.320618032991622,13
7,11,7,PP16,1316,12.46,1,614.539106145251,279.138660963687,0.358,TRUE,-10.701400290066589,14
7,11,8,PP16,1316,12.46,1,402.569888178914,208.769718450479,0.626,TRUE,-10.336342471130394,14
7,11,9,PP16,1316,12.46,1,606.122881355932,264.206170550848,0.59,TRUE,-10.701400290066589,14
7,11,10,PP16,1316,12.46,1,402.686567164179,235.465980643656,0.536,TRUE,-10.336342471130394,13
7,11,11,PP16,1316,12.46,1,614.009433962264,263.937205188679,0.318,TRUE,-10.701400290066589,12
7,11,12,PP16,1316,12.46,1,567.350663716814,294.239145464602,0.226,TRUE,-10.68143771600904,14
7,11,13,PP16,1316,12.46,1,781.448412698412,213.950892857143,0.126,TRUE,-11.761902583547085,8
7,11,14,PP16,1316,12.46,1,472.241541353384,303.132342575188,0.266,TRUE,-10.320618032991622,13
7,11,15,PP16,1316,12.46,1,600.716145833333,270.865885416667,0.288,TRUE,-10.701400290066589,14
7,12,1,PP16,1328,12.46,29,582.394759450172,422.112596649485,0.582,TRUE,-10.774635688749065,13
7,12,2,PP16,1328,12.46,29,365.631188118812,497.368115717822,0.202,TRUE,-10.917115355087002,14
7,12,3,PP16,1328,12.46,29,449.061395759717,209.20867380742,0.566,TRUE,-10.837066199170069,13
7,12,4,PP16,1328,12.46,29,514.908405172414,141.514008620689,0.232,TRUE,-10.26926181686142,14
7,12,5,PP16,1328,12.46,29,392.946428571429,301.527622767857,0.336,TRUE,-11.27377056876305,14
7,12,6,PP16,1328,12.46,29,536.32476076555,459.492748205742,0.836,TRUE,-10.92131163105175,12
7,12,7,PP16,1328,12.46,29,366.259288747346,509.076433121019,0.942,TRUE,-10.917115355087002,14
7,12,8,PP16,1328,12.46,29,478.823529411765,528.322610294118,0.34,TRUE,-11.423592200836866,14
7,12,9,PP16,1328,12.46,29,596.027327935223,467.865163208502,0.494,TRUE,-11.182683180139534,14
7,13,1,PP16,1369,12.46,2,398.305110837438,323.547182881774,0.812,TRUE,-10.906414257556325,13
7,13,2,PP16,1369,12.46,2,590.981182795699,256.199596774194,0.372,TRUE,-11.42109519079873,13
7,13,3,PP16,1369,12.46,2,538.701923076923,126.963141025641,0.234,TRUE,-11.279495137550803,13
7,13,4,PP16,1369,12.46,2,442.260071090047,125.401732819905,0.422,TRUE,-10.755294544159222,13
7,13,5,PP16,1369,12.46,2,457.155373831776,87.4415887850467,0.428,TRUE,-10.737534144482836,14
7,13,6,PP16,1369,12.46,2,674.512362637362,93.7129764766482,0.728,TRUE,-11.055133201842011,14
7,13,7,PP16,1369,12.46,2,194.393382352941,281.76700367647,0.204,TRUE,-10.988368343222618,14
7,13,8,PP16,1369,12.46,2,155.536794354839,285.032604586693,0.496,TRUE,-11.138701985355539,13
7,13,9,PP16,1369,12.46,2,216.231508875739,308.324473002959,0.338,TRUE,-11.238017658582441,13
7,13,10,PP16,1369,12.46,2,586.792582417582,589.820140796701,0.182,TRUE,-11.579061297652173,7
7,13,11,PP16,1369,12.46,2,611.241319444444,376.77001953125,0.576,TRUE,-11.676252732967948,13
7,13,12,PP16,1369,12.46,2,705.659860557769,458.252147659362,0.502,TRUE,-11.459592350264204,11
7,13,13,PP16,1369,12.46,2,176.036764705883,308.110064338235,0.34,TRUE,-10.988368343222618,13
