id_ppt,id_img,order,ppt,image,trial,x,y,duration,train,log_lik_saliency,n_neighbors
6,6,4,PP15,1099,2,363.291913946587,152.371568991098,0.674,FALSE,-11.545282955623936,14
6,6,5,PP15,1099,2,393.4375,273.835227272728,0.22,FALSE,-10.897141158699672,13
6,6,6,PP15,1099,2,441.669354838709,273.950352822581,0.31,FALSE,-10.80016121043862,14
6,6,7,PP15,1099,2,195.718283582089,296.720499067164,0.134,FALSE,-11.106199098982607,14
6,6,8,PP15,1099,2,174.216954022989,150.264906609196,0.522,FALSE,-10.436117998031246,13
6,6,9,PP15,1099,2,314.082341269841,334.672619047619,0.252,FALSE,-11.490728608748586,14
6,6,10,PP15,1099,2,245.179372197309,251.238438901345,0.446,FALSE,-10.772309735887688,14
6,6,11,PP15,1099,2,183.468085106383,220.753823138298,0.47,FALSE,-10.231940449196248,12
6,7,1,PP15,1211,19,451.099397590361,221.318477033133,0.332,FALSE,-10.721532004495156,14
6,7,2,PP15,1211,19,382.97821969697,197.691761363636,0.264,FALSE,-11.276053939007037,14
6,7,3,PP15,1211,19,337.802419354839,201.723160282258,0.124,FALSE,-11.720458459349766,14
6,7,4,PP15,1211,19,444.251592356688,223.130224920382,0.314,FALSE,-10.721532004495156,14
6,7,5,PP15,1211,19,272.332142857143,228.753348214286,0.35,FALSE,-11.95557864400108,13
6,7,6,PP15,1211,19,278.720454545454,221.024147727272,0.55,FALSE,-11.95557864400108,13
6,8,1,PP15,1251,27,510.747282608696,413.251528532609,0.276,FALSE,-10.994297071174774,13
6,8,2,PP15,1251,27,618.538135593221,491.760460805085,0.118,FALSE,-10.90120788246266,12
6,8,3,PP15,1251,27,615.204326923077,481.820913461538,0.104,FALSE,-10.90120788246266,14
6,8,4,PP15,1251,27,520.917431192661,124.675673738532,0.218,FALSE,-10.910244188878794,14
6,8,5,PP15,1251,27,446.018241626794,118.99016895933,0.836,FALSE,-11.08585872011314,14
6,8,6,PP15,1251,27,447.248975409836,95.1139856557377,0.244,FALSE,-11.08585872011314,14
6,8,7,PP15,1251,27,406.51216442953,101.536283557047,0.596,FALSE,-10.82447111262208,14
6,8,8,PP15,1251,27,474.955357142857,186.515827922078,0.924,FALSE,-10.992903689736345,14
6,8,9,PP15,1251,27,402.083333333333,166.594587053572,0.168,FALSE,-10.981185933245271,14
6,8,10,PP15,1251,27,396.581967213115,134.170081967213,0.61,FALSE,-11.223959839542923,14
6,8,11,PP15,1251,27,431.971009036144,151.60250376506,0.664,FALSE,-10.802084630290778,13
6,8,12,PP15,1251,27,373.434829059829,430.043068910256,0.468,FALSE,-10.790968342608487,13
6,8,13,PP15,1251,27,366.690140845071,503.62978653169,0.284,FALSE,-10.882072594268305,14
6,8,14,PP15,1251,27,534.706439393939,424.525035511364,0.264,FALSE,-11.33210760719599,11
6,8,15,PP15,1251,27,409.325221238938,501.453608960177,0.226,FALSE,-10.957303258512098,14
6,8,16,PP15,1251,27,335.386450381679,554.319239026717,0.524,FALSE,-10.82110286528184,11
6,11,1,PP15,1316,21,370.466589861751,207.246363767281,0.434,FALSE,-10.996041720213213,13
6,11,2,PP15,1316,21,432.459016393442,219.275102459016,0.366,FALSE,-10.336342471130394,14
6,11,3,PP15,1316,21,642.821917808219,323.214362157534,0.73,FALSE,-10.483963399779942,13
6,11,4,PP15,1316,21,665.21484375,305.591837565104,1.152,FALSE,-10.246564911949116,11
6,11,5,PP15,1316,21,608.635869565217,285.438179347826,0.46,FALSE,-10.419466949492719,13
6,11,6,PP15,1316,21,602.428977272727,348.965731534091,0.264,FALSE,-10.465317667809074,14
6,11,7,PP15,1316,21,640.748028120713,302.722720550412,2.916,FALSE,-10.246564911949116,14
6,12,1,PP15,1328,26,409.546130952381,273.409598214286,0.168,FALSE,-11.527370726288147,13
6,12,2,PP15,1328,26,538.11329588015,155.819873595506,0.534,FALSE,-10.466411435534486,14
6,12,3,PP15,1328,26,614.165111940299,120.025361473881,0.268,FALSE,-11.524368013629815,14
6,12,4,PP15,1328,26,550.501700680272,90.4894770408164,0.294,FALSE,-10.545209672994616,13
6,12,5,PP15,1328,26,579.166666666667,85.6700721153844,0.39,FALSE,-11.301820689530881,13
6,12,6,PP15,1328,26,593.584148044692,77.775837988827,0.716,FALSE,-11.322802608716021,14
6,12,7,PP15,1328,26,476.508620689655,577.431303879311,0.348,FALSE,-11.547075083733223,10
6,12,8,PP15,1328,26,531.384297520661,468.188274793389,0.242,FALSE,-10.92131163105175,13
6,12,9,PP15,1328,26,548.815789473684,257.588918585527,0.152,FALSE,-11.294633361276201,12
6,12,10,PP15,1328,26,502.320143884892,192.271807553957,0.556,FALSE,-10.30468324957785,13
6,12,11,PP15,1328,26,504.375970496894,213.181167507764,1.288,FALSE,-10.433599272191433,12
6,12,12,PP15,1328,26,539.390034364261,164.632329252577,0.582,FALSE,-10.486147283036065,13
6,12,13,PP15,1328,26,652.3060770751,187.298511610672,1.012,FALSE,-11.938921622705836,13
6,17,1,PP15,1488,14,687.344594594594,396.300675675676,1.11,FALSE,-10.975205775363552,13
6,17,2,PP15,1488,14,339.862804878049,287.816787347561,0.164,FALSE,-11.48950894214623,14
6,17,3,PP15,1488,14,337.315400843882,297.273041930379,0.474,FALSE,-11.48950894214623,11
6,17,4,PP15,1488,14,254.629360465116,533.550599563954,0.172,FALSE,-11.316320640300553,13
6,17,5,PP15,1488,14,460.794117647059,527.578125,0.17,FALSE,-10.972373850347278,14
6,17,6,PP15,1488,14,461.15234375,536.503601074219,0.256,FALSE,-10.972373850347278,12
6,17,7,PP15,1488,14,425.062056737589,331.087932180851,0.282,FALSE,-10.744970673438695,13
6,17,8,PP15,1488,14,472.671232876712,205.615903253425,0.146,FALSE,-11.072706234495122,13
6,17,9,PP15,1488,14,473.4375,125.959329044118,0.204,FALSE,-11.40687187396691,13
6,17,10,PP15,1488,14,517.856145251397,109.095670391061,0.358,FALSE,-11.945645249757817,14
6,17,11,PP15,1488,14,606.960526315789,542.997532894737,0.19,FALSE,-11.545820182256875,12
6,17,12,PP15,1488,14,667.873456790125,416.074942129629,1.62,FALSE,-11.319166467666976,13
6,17,13,PP15,1488,14,659.343220338981,418.505031779661,0.354,FALSE,-11.319166467666976,13
6,17,14,PP15,1488,14,346.371951219513,387.782012195122,0.41,FALSE,-10.788278850494741,13
6,19,1,PP15,1541,17,414.484649122807,180.756578947368,0.114,FALSE,-10.774678046175445,12
6,19,2,PP15,1541,17,408.135504201681,141.654083508403,0.238,FALSE,-11.225874440713147,14
6,19,3,PP15,1541,17,358.112903225806,154.592993951613,0.31,FALSE,-11.212171173371047,13
6,19,4,PP15,1541,17,90.2854330708662,233.927472933071,0.508,FALSE,-11.056575555696647,13
6,19,5,PP15,1541,17,198.886217948718,368.118990384615,0.156,FALSE,-11.049205267290091,14
6,19,6,PP15,1541,17,584.972993827161,395.155164930555,0.648,FALSE,-11.327499014949707,14
6,19,7,PP15,1541,17,565.119949494949,566.619318181818,0.198,FALSE,-11.491915366581006,10
6,19,8,PP15,1541,17,484.693080357143,598.990304129467,0.224,FALSE,-11.575451201373824,7
6,19,9,PP15,1541,17,529.856382978723,508.267121010638,0.47,FALSE,-11.595243456339762,13
6,19,11,PP15,1541,17,629.791666666669,236.214009831461,0.534,FALSE,-11.002002292618165,14
6,19,12,PP15,1541,17,179.187062937063,324.867515297203,0.572,FALSE,-11.0739635644195,13
6,19,13,PP15,1541,17,321.682098765432,371.62181712963,0.162,FALSE,-11.370697842265095,14
6,20,1,PP15,1554,6,274.651898734178,179.066950158228,0.158,FALSE,-11.500778772665313,13
6,20,2,PP15,1554,6,205,108.111702127659,0.282,FALSE,-10.632213123784263,14
6,20,3,PP15,1554,6,171.080163043478,105.678923233696,0.184,FALSE,-10.406261298126726,13
6,20,4,PP15,1554,6,501.624273255814,183.936682412791,0.344,FALSE,-10.285190096582493,12
6,20,5,PP15,1554,6,472.401315789474,175.425201854067,0.418,FALSE,-10.9493499873771,14
6,20,6,PP15,1554,6,486.372549019608,271.564797794118,0.102,FALSE,-11.177559019943583,13
6,20,7,PP15,1554,6,436.104452054794,340.967465753425,0.146,FALSE,-11.044015087309853,14
6,20,8,PP15,1554,6,432.623820754717,330.424528301887,0.212,FALSE,-11.044015087309853,13
6,20,9,PP15,1554,6,457.694746376812,203.146229619565,0.276,FALSE,-11.033910863612954,14
6,20,10,PP15,1554,6,468.280279503106,183.267420419255,0.322,FALSE,-10.9493499873771,12
6,20,11,PP15,1554,6,217.022405660378,121.079009433962,0.212,FALSE,-11.248454223581797,14
6,22,1,PP15,1654,29,512.069892473118,244.29183467742,0.93,FALSE,-11.701695311283569,14
6,22,2,PP15,1654,29,507.977099236641,277.545026240458,0.786,FALSE,-11.701695311283569,14
6,22,3,PP15,1654,29,519.526041666667,309.25537109375,0.48,FALSE,-11.63596952039778,14
6,22,4,PP15,1654,29,453.034217877095,295.063722067039,0.716,FALSE,-11.33844601782598,13
6,22,5,PP15,1654,29,519.351851851852,315.070628156566,0.594,FALSE,-11.63596952039778,14
6,22,6,PP15,1654,29,504.220588235294,317.516084558824,0.34,FALSE,-11.63596952039778,14
6,22,8,PP15,1654,29,492.02875,347.19140625,1,FALSE,-11.395271236033725,13
6,23,1,PP15,1658,16,557.735091743119,337.82253440367,0.218,FALSE,-11.083684002460847,14
6,23,2,PP15,1658,16,327.281473747017,340.077985158115,1.676,FALSE,-11.608411552218897,14
6,23,3,PP15,1658,16,425.422585227273,451.811079545455,0.352,FALSE,-11.154454872215453,13
6,23,4,PP15,1658,16,459.853395061728,443.825954861111,0.324,FALSE,-11.042466135988255,13
6,23,5,PP15,1658,16,610.956790123457,449.996383101852,0.324,FALSE,-11.279616594903583,13
6,23,6,PP15,1658,16,350.739795918368,407.194674744898,0.588,FALSE,-11.473639278135257,13
6,23,7,PP15,1658,16,270.38,390.571875,0.25,FALSE,-11.134333754709475,13
6,23,8,PP15,1658,16,363.412162162162,364.745213963964,0.666,FALSE,-11.574978340075383,13
6,23,9,PP15,1658,16,461.441831683168,499.466274752475,0.606,FALSE,-11.180317641119604,13
6,23,10,PP15,1658,16,574.522727272727,528.92578125,0.22,FALSE,-11.418668487732726,13
6,23,11,PP15,1658,16,407.317708333333,518.8427734375,0.24,FALSE,-11.29933745282996,14
6,23,12,PP15,1658,16,349.659674657534,500.96652932363,0.584,FALSE,-11.527873325406567,14
6,24,1,PP15,1670,25,384.935567010309,297.317976804124,0.194,FALSE,-11.512923703837155,11
6,24,2,PP15,1670,25,297.384656652361,196.344387070815,0.466,FALSE,-11.018916711528364,14
6,24,3,PP15,1670,25,259.872967479675,158.479420731707,0.492,FALSE,-11.276779165169167,13
6,24,4,PP15,1670,25,274.298576214406,143.522298994975,1.194,FALSE,-11.276779165169167,14
6,24,5,PP15,1670,25,511.125,304.626116071429,0.42,FALSE,-10.944706798174124,14
6,24,6,PP15,1670,25,461.987179487179,311.891526442308,0.156,FALSE,-10.844720142299568,14
6,24,7,PP15,1670,25,448.794117647059,290.404411764706,0.17,FALSE,-10.844720142299568,13
6,24,8,PP15,1670,25,441.121894409938,270.481123835404,0.322,FALSE,-11.1228651242329,14
6,24,9,PP15,1670,25,545.318509615384,208.875450721154,0.208,FALSE,-11.556869920008376,14
6,24,10,PP15,1670,25,583.135080645161,185.108996975807,0.248,FALSE,-11.670385918775324,11
6,24,11,PP15,1670,25,593.952205882353,182.205882352941,0.34,FALSE,-11.670385918775324,13
6,24,12,PP15,1670,25,435.924632352941,274.058478860294,0.68,FALSE,-11.694017847936177,13
6,24,13,PP15,1670,25,488.487723214286,275.790841238839,0.448,FALSE,-11.196403876369502,13
6,27,1,PP15,1687,5,162.932242990654,244.976635514019,0.214,FALSE,-11.253500940863653,13
6,27,2,PP15,1687,5,120.107033639144,174.822606077982,0.654,FALSE,-11.003541871949196,14
6,27,3,PP15,1687,5,348.265625,495.27099609375,0.16,FALSE,-11.807980005433846,13
6,27,4,PP15,1687,5,135.216145833333,294.39453125,0.48,FALSE,-11.438601294339211,13
6,27,5,PP15,1687,5,355.955188679245,450.862323113208,0.53,FALSE,-12.016957216237216,14
6,27,6,PP15,1687,5,364.862637362638,450.584097821821,1.274,FALSE,-11.489395854371825,14
6,27,7,PP15,1687,5,162.972074468085,302.820603390957,0.376,FALSE,-11.452053005026533,14
6,29,1,PP15,1699,13,381.935185185185,150.091145833334,0.27,FALSE,-10.532658986547098,14
6,29,2,PP15,1699,13,423.701388888889,118.76953125,0.36,FALSE,-10.30547276507837,14
6,29,3,PP15,1699,13,689.274598393575,193.199359939759,0.498,FALSE,-11.400370086113083,13
6,29,4,PP15,1699,13,418.543956043956,140.740899725275,0.182,FALSE,-10.663703660275855,13
6,29,5,PP15,1699,13,308.070037688443,142.859806846734,0.796,FALSE,-10.655940798507928,12
6,29,6,PP15,1699,13,355.370916515426,197.231241492741,1.102,FALSE,-10.631492862568535,13
6,29,7,PP15,1699,13,200.858386075949,254.022448575949,0.316,FALSE,-11.58595065938796,14
6,29,8,PP15,1699,13,212.683823529412,289.02037377451,0.306,FALSE,-11.178582953421358,13
6,29,9,PP15,1699,13,446.404166666667,146.490234375,0.6,FALSE,-10.70924471242878,14
6,29,10,PP15,1699,13,539.005281690141,114.431117957746,0.284,FALSE,-10.344140038344193,13
6,29,11,PP15,1699,13,676.60361842105,179.851973684211,0.304,FALSE,-11.446423544008134,14
6,29,12,PP15,1699,13,674.204861111112,194.052734375,0.36,FALSE,-11.446423544008134,13
6,29,13,PP15,1699,13,712.5,208.602627840909,0.264,FALSE,-11.138204572788343,13
6,29,14,PP15,1699,13,636.407019704431,298.175800492611,0.406,FALSE,-11.60009500334783,14
6,29,15,PP15,1699,13,630.384615384613,326.615084134615,0.104,FALSE,-11.827480092616387,13
7,2,1,PP16,1014,18,588.504545454546,345.926846590909,0.55,FALSE,-11.536650787407034,13
7,2,2,PP16,1014,18,407.014508928571,230.268205915178,0.224,FALSE,-10.958236720511447,13
7,2,3,PP16,1014,18,459.325657894737,105.522717927632,0.608,FALSE,-10.465357740434673,12
7,2,4,PP16,1014,18,209.486714975846,498.007246376811,0.414,FALSE,-10.362226801553987,13
7,2,5,PP16,1014,18,161.01897689769,532.549504950495,0.606,FALSE,-10.517832896953328,14
7,2,6,PP16,1014,18,335.609375,482.3193359375,0.24,FALSE,-11.132303332514656,14
7,2,7,PP16,1014,18,400.219512195122,256.431974085366,0.41,FALSE,-10.933706468638412,14
7,2,8,PP16,1014,18,460.76171875,123.664202008928,0.896,FALSE,-10.336912384822373,14
7,2,9,PP16,1014,18,125,123.736403660221,0.362,FALSE,-12.150176341731107,13
7,2,10,PP16,1014,18,324.551526717557,436.34452528626,0.524,FALSE,-10.881960733770482,13
7,2,11,PP16,1014,18,176.935634328358,497.592117537313,0.268,FALSE,-10.319639929800765,11
7,2,12,PP16,1014,18,162.7964922049,535.775247076838,0.898,FALSE,-10.517832896953328,14
7,2,13,PP16,1014,18,390.131578947368,377.879223983253,0.418,FALSE,-11.17078581340427,13
7,3,1,PP16,1049,9,507.661516853932,370.272998595506,0.178,FALSE,-11.275857790440323,13
7,3,2,PP16,1049,9,480.520833333333,367.258029513889,0.864,FALSE,-11.275857790440323,14
7,3,3,PP16,1049,9,232.213203463204,414.739752435065,0.462,FALSE,-11.301217668924387,14
7,3,4,PP16,1049,9,256.545138888889,390.619574652778,0.216,FALSE,-11.520004650895007,13
7,3,5,PP16,1049,9,235.732758620689,388.543911637931,0.174,FALSE,-11.618538760479488,14
7,3,6,PP16,1049,9,70.1832460732981,166.989119764398,0.382,FALSE,-11.29433993149139,13
7,3,7,PP16,1049,9,198.254076086956,101.134723165761,0.368,FALSE,-11.202089905995704,13
7,3,8,PP16,1049,9,187.784090909091,76.376620205966,0.704,FALSE,-11.279724009915821,14
7,3,9,PP16,1049,9,388.305439330544,64.4175764905857,0.956,FALSE,-11.250239490975366,12
7,3,10,PP16,1049,9,184.014756944444,497.05810546875,0.288,FALSE,-10.621057950755027,11
7,3,11,PP16,1049,9,215.548878205128,457.312950721154,0.312,FALSE,-10.587210348971475,11
7,3,12,PP16,1049,9,192.172330097087,452.286862864078,0.206,FALSE,-11.014894331381445,13
7,3,13,PP16,1049,9,485.228587962963,382.109917534722,0.864,FALSE,-11.275857790440323,14
7,5,1,PP16,1092,23,234.413219424461,186.477770908273,0.556,FALSE,-10.975703663372393,14
7,5,2,PP16,1092,23,373.64045202952,183.166008417897,1.084,FALSE,-11.25740914910525,12
7,5,3,PP16,1092,23,696.503787878788,47.5603693181818,0.33,FALSE,-12.761044799309605,11
7,5,4,PP16,1092,23,236.509615384616,317.758413461538,0.52,FALSE,-10.527406781343274,13
7,5,5,PP16,1092,23,412.739361702127,509.803025265957,0.47,FALSE,-10.889487417666665,13
7,5,6,PP16,1092,23,378.908102766798,475.005403903162,0.506,FALSE,-10.850647795948671,13
7,5,7,PP16,1092,23,454.757231404959,469.016335227272,0.242,FALSE,-11.043699329837992,13
7,5,8,PP16,1092,23,312.252964426877,211.252470355731,0.506,FALSE,-10.524225226718922,13
7,5,9,PP16,1092,23,295.162444933921,281.415198237885,0.454,FALSE,-10.713912798199246,14
7,5,10,PP16,1092,23,151.144801980198,165.243077042079,0.404,FALSE,-10.884837117879426,14
7,5,11,PP16,1092,23,230.096649484536,144.077198775773,0.388,FALSE,-11.193652911683884,13
7,7,1,PP16,1211,19,448.395833333333,346.4697265625,0.24,FALSE,-11.57771020588974,14
7,7,2,PP16,1211,19,425.093325791855,345.13309530543,0.442,FALSE,-11.340042767381057,11
7,7,3,PP16,1211,19,439.270161290323,335.556955645161,0.93,FALSE,-11.340042767381057,14
7,7,4,PP16,1211,19,460.692750677507,514.624618902439,0.738,FALSE,-10.894121712393428,14
7,7,5,PP16,1211,19,702.377450980394,453.768382352941,0.204,FALSE,-11.502045096384581,12
7,7,6,PP16,1211,19,268.144197952218,229.103562286689,0.586,FALSE,-11.95557864400108,13
7,7,7,PP16,1211,19,180.875726744186,163.703102289244,0.688,FALSE,-11.492807741465121,14
7,7,8,PP16,1211,19,188.933823529412,158.299632352941,0.17,FALSE,-11.305973703442675,14
7,7,9,PP16,1211,19,282.0625,195.834455818965,0.58,FALSE,-11.364433976579711,13
7,7,10,PP16,1211,19,481.559103260869,207.460088315217,0.368,FALSE,-10.797037324847214,14
7,7,11,PP16,1211,19,334.021045918368,475.733418367347,0.392,FALSE,-10.975485128456334,14
7,7,12,PP16,1211,19,447.170138888889,504.831949869792,0.576,FALSE,-10.894121712393428,14
7,7,13,PP16,1211,19,294.705952380953,534.209821428571,1.05,FALSE,-10.84322311090132,13
7,10,1,PP16,1306,8,552.197867298578,100.439684537914,0.422,FALSE,-10.802243958806795,14
7,10,2,PP16,1306,8,576.247306034483,69.463900862069,0.464,FALSE,-11.066682183327066,13
7,10,3,PP16,1306,8,582.923076923077,48.3112980769231,0.39,FALSE,-11.066682183327066,10
7,10,4,PP16,1306,8,105.642006802721,377.060746173469,0.588,FALSE,-11.121233028236276,11
7,10,5,PP16,1306,8,115.723920863309,425.285240557554,0.278,FALSE,-11.26545148784605,14
7,10,6,PP16,1306,8,392.975,221.01171875,0.3,FALSE,-11.209534981499916,14
7,10,7,PP16,1306,8,572.314516129032,73.8356854838707,0.31,FALSE,-11.066682183327066,14
7,10,8,PP16,1306,8,68.7630890052356,353.857166230366,0.382,FALSE,-10.836619058575108,14
7,10,9,PP16,1306,8,433.607954545454,240.687144886363,0.132,FALSE,-11.002528810224156,14
7,10,10,PP16,1306,8,584.131944444444,93.0664062499998,0.18,FALSE,-10.766220447170117,12
7,18,1,PP16,1520,25,284.674707602339,451.631030701754,0.342,FALSE,-12.32923885808657,14
7,18,2,PP16,1520,25,502.719072164949,382.623228092784,0.388,FALSE,-11.37143395332011,13
7,18,3,PP16,1520,25,463.440789473684,411.45353618421,0.57,FALSE,-11.193103858267587,12
7,18,4,PP16,1520,25,502.418071161049,497.928370786517,0.534,FALSE,-11.262570263529224,12
7,18,5,PP16,1520,25,716.71822742475,432.627639005017,0.598,FALSE,-11.275335038978419,13
7,18,6,PP16,1520,25,377.228338068182,407.750909978693,0.704,FALSE,-11.512752439809757,14
7,18,7,PP16,1520,25,233.984375,384.104567307693,0.416,FALSE,-11.646895340109154,14
7,18,8,PP16,1520,25,443.440594059406,212.828743811881,0.202,FALSE,-11.463262939070741,14
7,18,9,PP16,1520,25,456.450777202072,150.90774773316,0.386,FALSE,-11.045574982819598,13
7,18,10,PP16,1520,25,494.036654135338,129.442257988722,0.798,FALSE,-11.067075680174863,13
7,18,11,PP16,1520,25,137.378597122302,243.012308902878,0.278,FALSE,-10.88134284809377,14
7,19,1,PP16,1541,28,560.949074074074,397.204861111111,0.27,FALSE,-11.327499014949707,13
7,19,2,PP16,1541,28,407.363911290322,188.30330141129,0.248,FALSE,-10.774678046175445,14
7,19,3,PP16,1541,28,374.629439890711,159.28454789959,1.464,FALSE,-11.205255863454372,14
7,19,4,PP16,1541,28,619.950581395349,415.912063953488,0.43,FALSE,-11.320783136957726,12
7,19,5,PP16,1541,28,595.651676829268,484.473847179878,0.328,FALSE,-11.459735343068846,13
7,19,6,PP16,1541,28,163.648325358852,378.986617822966,0.418,FALSE,-11.049205267290091,14
7,19,7,PP16,1541,28,377.330607476636,155.812828563084,0.428,FALSE,-11.205255863454372,14
7,19,8,PP16,1541,28,378.235294117647,144.829963235294,0.102,FALSE,-11.205255863454372,11
7,19,9,PP16,1541,28,427.561475409836,245.041944159836,0.488,FALSE,-11.25849049897536,14
7,19,10,PP16,1541,28,521.834239130435,395.004670516304,0.184,FALSE,-11.471184975517936,14
7,19,11,PP16,1541,28,504.708946078431,392.667164522059,0.408,FALSE,-11.518230440332227,14
7,20,1,PP16,1554,13,488.283045977011,180.121901939655,0.348,FALSE,-10.285190096582493,14
7,20,2,PP16,1554,13,472.535699919549,146.477304153258,2.486,FALSE,-10.980477651343893,14
7,20,3,PP16,1554,13,187.192109144543,89.6847345132744,0.678,FALSE,-10.406261298126726,13
7,20,4,PP16,1554,13,482.76953125,157.972412109375,0.32,FALSE,-10.301614336846121,13
7,20,5,PP16,1554,13,463.695175438596,148.882949561404,0.342,FALSE,-10.980477651343893,12
7,20,6,PP16,1554,13,478.162942664418,144.041815978078,1.186,FALSE,-10.980477651343893,14
7,20,7,PP16,1554,13,182.367738589212,118.519839211618,0.482,FALSE,-10.406261298126726,14
7,20,8,PP16,1554,13,456.192876344086,144.285534274194,0.372,FALSE,-10.980477651343893,11
7,20,9,PP16,1554,13,481.852777777778,140.255208333333,0.45,FALSE,-10.301614336846121,13
7,20,10,PP16,1554,13,198.573588709678,101.981476814516,0.248,FALSE,-10.406261298126726,14
7,22,1,PP16,1654,22,463.900098425197,242.328986220472,0.508,FALSE,-11.848580663911982,14
7,22,2,PP16,1654,22,419.636963696369,249.357982673268,0.606,FALSE,-11.720957783106407,14
7,22,3,PP16,1654,22,94.6210106382981,269.639295212766,0.564,FALSE,-10.82760342841653,13
7,22,4,PP16,1654,22,164.560810810811,249.799408783784,0.888,FALSE,-11.095913934215718,14
7,23,1,PP16,1658,10,387.763625592417,286.17076421801,0.422,FALSE,-11.554156694963375,14
7,23,2,PP16,1658,10,438.990066225166,349.088757243377,0.604,FALSE,-11.505465727863765,14
7,23,3,PP16,1658,10,714.527877697844,354.028495953237,0.278,FALSE,-11.336148108036625,13
7,23,4,PP16,1658,10,687.622991967869,305.682887801205,0.498,FALSE,-11.160139765068879,14
7,23,5,PP16,1658,10,479.967105263158,35.2039099880383,0.418,FALSE,-12.216520412153557,10
7,23,6,PP16,1658,10,647.301136363638,15.4385653409091,0.264,FALSE,-11.80796628118718,8
7,23,7,PP16,1658,10,252.208333333333,322.958984375,0.24,FALSE,-11.446362288587505,14
7,23,8,PP16,1658,10,393.838443396226,341.811615566038,0.212,FALSE,-11.672248199596346,13
7,23,9,PP16,1658,10,124.626225490196,260.466452205882,0.204,FALSE,-10.87799016857248,14
7,23,10,PP16,1658,10,246.181220095694,341.559509569378,0.418,FALSE,-11.446362288587505,14
7,23,11,PP16,1658,10,320.739528795811,351.599312827225,0.382,FALSE,-11.608411552218897,14
7,23,12,PP16,1658,10,262.904829545454,257.912375710228,0.352,FALSE,-11.343203033663995,11
7,23,13,PP16,1658,10,292.075980392157,235.59512867647,0.51,FALSE,-11.266574819545605,14
7,23,14,PP16,1658,10,426.970108695652,312.703804347826,0.276,FALSE,-11.36734830411466,14
7,23,15,PP16,1658,10,643.898514851488,312.148050742574,0.202,FALSE,-11.18153773641832,14
7,23,16,PP16,1658,10,684.651639344262,265.516137295082,0.244,FALSE,-10.785639915533842,14
7,23,17,PP16,1658,10,313.960526315789,349.194078947368,0.38,FALSE,-11.572266650977335,13
7,24,1,PP16,1670,3,609.852642276423,331.216653963415,0.246,FALSE,-11.117223698346713,13
7,24,2,PP16,1670,3,537.098004694836,332.985805457746,0.426,FALSE,-11.199298183408967,12
7,24,3,PP16,1670,3,217.130681818182,176.743386008522,0.352,FALSE,-11.020154192821762,11
7,24,4,PP16,1670,3,248.279494382022,188.445839185393,0.534,FALSE,-11.22122287025552,13
7,24,5,PP16,1670,3,447.997685185185,344.015842013889,0.216,FALSE,-10.913474517966618,14
7,24,6,PP16,1670,3,371.870039682539,375.390625,0.252,FALSE,-10.94826479896308,13
7,24,7,PP16,1670,3,569.777684563758,323.058016988255,0.596,FALSE,-11.079639894600822,14
7,24,8,PP16,1670,3,609.439393939394,179.655539772727,0.33,FALSE,-11.096641738365605,14
7,24,9,PP16,1670,3,595.567528735632,157.408405172414,0.174,FALSE,-11.53375573507383,13
7,24,10,PP16,1670,3,249.154792746114,94.0960977979277,0.386,FALSE,-11.303101394412657,13
7,24,11,PP16,1670,3,278.950471698113,120.194575471698,0.318,FALSE,-11.303101394412657,12
7,24,12,PP16,1670,3,238.18603515625,182.302093505859,0.512,FALSE,-11.020154192821762,14
7,24,13,PP16,1670,3,451.523648648649,342.931798986486,0.37,FALSE,-10.913474517966618,12
7,24,14,PP16,1670,3,571.523085585586,328.399493243243,0.444,FALSE,-11.079639894600822,13
7,24,15,PP16,1670,3,341.016414141414,208.404356060606,0.594,FALSE,-10.808503719391506,14
7,24,16,PP16,1670,3,242.44140625,168.118286132812,0.128,FALSE,-11.22122287025552,14
7,25,1,PP16,1673,5,442.563976377953,351.913139763779,0.254,FALSE,-11.120081648714303,14
7,25,2,PP16,1673,5,154.186715481171,442.27003791841,0.478,FALSE,-11.436418270551414,14
7,25,3,PP16,1673,5,83.0789473684212,435.881990131579,0.19,FALSE,-11.547577908395875,13
7,25,4,PP16,1673,5,325.630095108696,208.525284476902,0.736,FALSE,-10.968027931915419,13
7,25,5,PP16,1673,5,240.755434782609,241.40285326087,0.69,FALSE,-11.270330738126791,12
7,25,6,PP16,1673,5,558.700842696629,193.431794241573,0.356,FALSE,-11.063022749223027,14
7,25,7,PP16,1673,5,775.986111111113,354.971354166667,0.45,FALSE,-11.34297676418128,10
7,25,8,PP16,1673,5,232.942708333333,273.406427556818,0.528,FALSE,-11.526559781051361,13
7,25,9,PP16,1673,5,258.634868421052,210.017475328948,0.228,FALSE,-11.09600222342629,13
7,25,10,PP16,1673,5,492.537790697674,317.703488372093,0.43,FALSE,-11.293709730087008,14
7,25,11,PP16,1673,5,232.185283687943,249.781831781915,0.564,FALSE,-11.526559781051361,13
7,25,12,PP16,1673,5,249.42876344086,199.603074596774,0.186,FALSE,-11.108222938491268,14
7,26,1,PP16,1677,4,480.449695121951,547.001238567073,0.164,FALSE,-10.70180244626981,12
7,26,2,PP16,1677,4,458.318273092369,523.745764307229,0.996,FALSE,-10.70180244626981,14
7,26,3,PP16,1677,4,174.539599236641,271.210788406488,0.524,FALSE,-11.2593003288547,13
